ds,y
2019-10-31,3037.56005859375
2019-11-01,3066.909912109375
2019-11-02,3070.6966145833335
2019-11-03,3074.4833170572915
2019-11-04,3078.27001953125
2019-11-05,3074.6201171875
2019-11-06,3076.780029296875
2019-11-07,3085.179931640625
2019-11-08,3093.080078125
2019-11-09,3091.0567220052085
2019-11-10,3089.0333658854165
2019-11-11,3087.010009765625
2019-11-12,3091.840087890625
2019-11-13,3094.0400390625
2019-11-14,3096.6298828125
2019-11-15,3120.4599609375
2019-11-16,3120.9833170572915
2019-11-17,3121.5066731770835
2019-11-18,3122.030029296875
2019-11-19,3120.179931640625
2019-11-20,3108.4599609375
2019-11-21,3103.5400390625
2019-11-22,3110.2900390625
2019-11-23,3118.0733235677085
2019-11-24,3125.8566080729165
2019-11-25,3133.639892578125
2019-11-26,3140.52001953125
2019-11-27,3153.6298828125
2019-11-28,3147.304931640625
2019-11-29,3140.97998046875
2019-11-30,3131.943359375
2019-12-01,3122.90673828125
2019-12-02,3113.8701171875
2019-12-03,3093.199951171875
2019-12-04,3112.760009765625
2019-12-05,3117.429931640625
2019-12-06,3145.909912109375
2019-12-07,3142.59326171875
2019-12-08,3139.276611328125
2019-12-09,3135.9599609375
2019-12-10,3132.52001953125
2019-12-11,3141.6298828125
2019-12-12,3168.570068359375
2019-12-13,3168.800048828125
2019-12-14,3176.3500162760415
2019-12-15,3183.8999837239585
2019-12-16,3191.449951171875
2019-12-17,3192.52001953125
2019-12-18,3191.139892578125
2019-12-19,3205.3701171875
2019-12-20,3221.219970703125
2019-12-21,3222.1499837239585
2019-12-22,3223.0799967447915
2019-12-23,3224.010009765625
2019-12-24,3223.3798828125
2019-12-25,3231.6448974609375
2019-12-26,3239.909912109375
2019-12-27,3240.02001953125
2019-12-28,3233.7766927083335
2019-12-29,3227.5333658854165
2019-12-30,3221.2900390625
2019-12-31,3230.780029296875
2020-01-01,3244.3150634765625
2020-01-02,3257.85009765625
2020-01-03,3234.85009765625
2020-01-04,3238.6600748697915
2020-01-05,3242.4700520833335
2020-01-06,3246.280029296875
2020-01-07,3237.179931640625
2020-01-08,3253.050048828125
2020-01-09,3274.699951171875
2020-01-10,3265.35009765625
2020-01-11,3272.943359375
2020-01-12,3280.53662109375
2020-01-13,3288.1298828125
2020-01-14,3283.14990234375
2020-01-15,3289.2900390625
2020-01-16,3316.81005859375
2020-01-17,3329.6201171875
2020-01-18,3327.41259765625
2020-01-19,3325.205078125
2020-01-20,3322.99755859375
2020-01-21,3320.7900390625
2020-01-22,3321.75
2020-01-23,3325.5400390625
2020-01-24,3295.469970703125
2020-01-25,3278.18994140625
2020-01-26,3260.909912109375
2020-01-27,3243.6298828125
2020-01-28,3276.239990234375
2020-01-29,3273.39990234375
2020-01-30,3283.659912109375
2020-01-31,3225.52001953125
2020-02-01,3233.3199869791665
2020-02-02,3241.1199544270835
2020-02-03,3248.919921875
2020-02-04,3297.590087890625
2020-02-05,3334.68994140625
2020-02-06,3345.780029296875
2020-02-07,3327.7099609375
2020-02-08,3335.836669921875
2020-02-09,3343.96337890625
2020-02-10,3352.090087890625
2020-02-11,3357.75
2020-02-12,3379.449951171875
2020-02-13,3373.93994140625
2020-02-14,3380.159912109375
2020-02-15,3377.6924438476562
2020-02-16,3375.2249755859375
2020-02-17,3372.7575073242188
2020-02-18,3370.2900390625
2020-02-19,3386.14990234375
2020-02-20,3373.22998046875
2020-02-21,3337.75
2020-02-22,3300.4632975260415
2020-02-23,3263.1765950520835
2020-02-24,3225.889892578125
2020-02-25,3128.2099609375
2020-02-26,3116.389892578125
2020-02-27,2978.760009765625
2020-02-28,2954.219970703125
2020-02-29,2999.556640625
2020-03-01,3044.893310546875
2020-03-02,3090.22998046875
2020-03-03,3003.3701171875
2020-03-04,3130.1201171875
2020-03-05,3023.93994140625
2020-03-06,2972.3701171875
2020-03-07,2897.10009765625
2020-03-08,2821.830078125
2020-03-09,2746.56005859375
2020-03-10,2882.22998046875
2020-03-11,2741.3798828125
2020-03-12,2480.639892578125
2020-03-13,2711.02001953125
2020-03-14,2602.7233072916665
2020-03-15,2494.4265950520835
2020-03-16,2386.1298828125
2020-03-17,2529.18994140625
2020-03-18,2398.10009765625
2020-03-19,2409.389892578125
2020-03-20,2304.919921875
2020-03-21,2282.4132486979165
2020-03-22,2259.9065755208335
2020-03-23,2237.39990234375
2020-03-24,2447.330078125
2020-03-25,2475.56005859375
2020-03-26,2630.070068359375
2020-03-27,2541.469970703125
2020-03-28,2569.86328125
2020-03-29,2598.256591796875
2020-03-30,2626.64990234375
2020-03-31,2584.590087890625
2020-04-01,2470.5
2020-04-02,2526.89990234375
2020-04-03,2488.64990234375
2020-04-04,2546.9932454427085
2020-04-05,2605.3365885416665
2020-04-06,2663.679931640625
2020-04-07,2659.409912109375
2020-04-08,2749.97998046875
2020-04-09,2789.820068359375
2020-04-10,2782.7725219726562
2020-04-11,2775.7249755859375
2020-04-12,2768.6774291992188
2020-04-13,2761.6298828125
2020-04-14,2846.06005859375
2020-04-15,2783.360107421875
2020-04-16,2799.550048828125
2020-04-17,2874.56005859375
2020-04-18,2857.4266764322915
2020-04-19,2840.2932942708335
2020-04-20,2823.159912109375
2020-04-21,2736.56005859375
2020-04-22,2799.31005859375
2020-04-23,2797.800048828125
2020-04-24,2836.739990234375
2020-04-25,2850.6533203125
2020-04-26,2864.566650390625
2020-04-27,2878.47998046875
2020-04-28,2863.389892578125
2020-04-29,2939.510009765625
2020-04-30,2912.429931640625
2020-05-01,2830.7099609375
2020-05-02,2834.719970703125
2020-05-03,2838.72998046875
2020-05-04,2842.739990234375
2020-05-05,2868.43994140625
2020-05-06,2848.419921875
2020-05-07,2881.18994140625
2020-05-08,2929.800048828125
2020-05-09,2929.9300130208335
2020-05-10,2930.0599772135415
2020-05-11,2930.18994140625
2020-05-12,2870.1201171875
2020-05-13,2820.0
2020-05-14,2852.5
2020-05-15,2863.699951171875
2020-05-16,2893.7699381510415
2020-05-17,2923.8399251302085
2020-05-18,2953.909912109375
2020-05-19,2922.93994140625
2020-05-20,2971.610107421875
2020-05-21,2948.510009765625
2020-05-22,2955.449951171875
2020-05-23,2964.5299682617188
2020-05-24,2973.6099853515625
2020-05-25,2982.6900024414062
2020-05-26,2991.77001953125
2020-05-27,3036.1298828125
2020-05-28,3029.72998046875
2020-05-29,3044.31005859375
2020-05-30,3048.11669921875
2020-05-31,3051.92333984375
2020-06-01,3055.72998046875
2020-06-02,3080.820068359375
2020-06-03,3122.8701171875
2020-06-04,3112.35009765625
2020-06-05,3193.929931640625
2020-06-06,3206.7499186197915
2020-06-07,3219.5699055989585
2020-06-08,3232.389892578125
2020-06-09,3207.179931640625
2020-06-10,3190.139892578125
2020-06-11,3002.10009765625
2020-06-12,3041.31005859375
2020-06-13,3049.7367350260415
2020-06-14,3058.1634114583335
2020-06-15,3066.590087890625
2020-06-16,3124.739990234375
2020-06-17,3113.489990234375
2020-06-18,3115.340087890625
2020-06-19,3097.739990234375
2020-06-20,3104.4466959635415
2020-06-21,3111.1534016927085
2020-06-22,3117.860107421875
2020-06-23,3131.2900390625
2020-06-24,3050.330078125
2020-06-25,3083.760009765625
2020-06-26,3009.050048828125
2020-06-27,3023.780029296875
2020-06-28,3038.510009765625
2020-06-29,3053.239990234375
2020-06-30,3100.2900390625
2020-07-01,3115.860107421875
2020-07-02,3130.010009765625
2020-07-03,3142.4375
2020-07-04,3154.864990234375
2020-07-05,3167.29248046875
2020-07-06,3179.719970703125
2020-07-07,3145.320068359375
2020-07-08,3169.93994140625
2020-07-09,3152.050048828125
2020-07-10,3185.0400390625
2020-07-11,3175.1000162760415
2020-07-12,3165.1599934895835
2020-07-13,3155.219970703125
2020-07-14,3197.52001953125
2020-07-15,3226.56005859375
2020-07-16,3215.570068359375
2020-07-17,3224.72998046875
2020-07-18,3233.7666829427085
2020-07-19,3242.8033854166665
2020-07-20,3251.840087890625
2020-07-21,3257.300048828125
2020-07-22,3276.02001953125
2020-07-23,3235.659912109375
2020-07-24,3215.6298828125
2020-07-25,3223.5565592447915
2020-07-26,3231.4832356770835
2020-07-27,3239.409912109375
2020-07-28,3218.43994140625
2020-07-29,3258.43994140625
2020-07-30,3246.219970703125
2020-07-31,3271.1201171875
2020-08-01,3278.9501139322915
2020-08-02,3286.7801106770835
2020-08-03,3294.610107421875
2020-08-04,3306.510009765625
2020-08-05,3327.77001953125
2020-08-06,3349.159912109375
2020-08-07,3351.280029296875
2020-08-08,3354.3433430989585
2020-08-09,3357.4066569010415
2020-08-10,3360.469970703125
2020-08-11,3333.68994140625
2020-08-12,3380.35009765625
2020-08-13,3373.429931640625
2020-08-14,3372.85009765625
2020-08-15,3375.896728515625
2020-08-16,3378.943359375
2020-08-17,3381.989990234375
2020-08-18,3389.780029296875
2020-08-19,3374.85009765625
2020-08-20,3385.510009765625
2020-08-21,3397.159912109375
2020-08-22,3408.5332845052085
2020-08-23,3419.9066569010415
2020-08-24,3431.280029296875
2020-08-25,3443.6201171875
2020-08-26,3478.72998046875
2020-08-27,3484.550048828125
2020-08-28,3508.010009765625
2020-08-29,3505.443359375
2020-08-30,3502.876708984375
2020-08-31,3500.31005859375
2020-09-01,3526.64990234375
2020-09-02,3580.840087890625
2020-09-03,3455.06005859375
2020-09-04,3426.9599609375
2020-09-05,3403.1799926757812
2020-09-06,3379.4000244140625
2020-09-07,3355.6200561523438
2020-09-08,3331.840087890625
2020-09-09,3398.9599609375
2020-09-10,3339.18994140625
2020-09-11,3340.969970703125
2020-09-12,3355.1599934895835
2020-09-13,3369.3500162760415
2020-09-14,3383.5400390625
2020-09-15,3401.199951171875
2020-09-16,3385.489990234375
2020-09-17,3357.010009765625
2020-09-18,3319.469970703125
2020-09-19,3306.6666666666665
2020-09-20,3293.8633626302085
2020-09-21,3281.06005859375
2020-09-22,3315.570068359375
2020-09-23,3236.919921875
2020-09-24,3246.590087890625
2020-09-25,3298.4599609375
2020-09-26,3316.17333984375
2020-09-27,3333.88671875
2020-09-28,3351.60009765625
2020-09-29,3335.469970703125
2020-09-30,3363.0
2020-10-01,3380.800048828125
2020-10-02,3348.419921875
2020-10-03,3368.47998046875
2020-10-04,3388.5400390625
2020-10-05,3408.60009765625
2020-10-06,3360.969970703125
2020-10-07,3419.43994140625
2020-10-08,3446.830078125
2020-10-09,3477.139892578125
2020-10-10,3496.1665852864585
2020-10-11,3515.1932779947915
2020-10-12,3534.219970703125
2020-10-13,3511.929931640625
2020-10-14,3488.669921875
2020-10-15,3483.340087890625
2020-10-16,3483.81005859375
2020-10-17,3464.8466796875
2020-10-18,3445.88330078125
2020-10-19,3426.919921875
2020-10-20,3443.1201171875
2020-10-21,3435.56005859375
2020-10-22,3453.489990234375
2020-10-23,3465.389892578125
2020-10-24,3443.9165852864585
2020-10-25,3422.4432779947915
2020-10-26,3400.969970703125
2020-10-27,3390.679931640625
2020-10-28,3271.030029296875
2020-10-29,3310.110107421875
2020-10-30,3269.9599609375
2020-10-31,3283.3866373697915
2020-11-01,3296.8133138020835
2020-11-02,3310.239990234375
2020-11-03,3369.159912109375
2020-11-04,3443.43994140625
2020-11-05,3510.449951171875
2020-11-06,3509.43994140625
2020-11-07,3523.1266276041665
2020-11-08,3536.8133138020835
2020-11-09,3550.5
2020-11-10,3545.530029296875
2020-11-11,3572.659912109375
2020-11-12,3537.010009765625
2020-11-13,3585.14990234375
2020-11-14,3599.0699055989585
2020-11-15,3612.9899088541665
2020-11-16,3626.909912109375
2020-11-17,3609.530029296875
2020-11-18,3567.7900390625
2020-11-19,3581.8701171875
2020-11-20,3557.5400390625
2020-11-21,3564.223388671875
2020-11-22,3570.90673828125
2020-11-23,3577.590087890625
2020-11-24,3635.409912109375
2020-11-25,3629.64990234375
2020-11-26,3634.0
2020-11-27,3638.35009765625
2020-11-28,3632.7766927083335
2020-11-29,3627.2032877604165
2020-11-30,3621.6298828125
2020-12-01,3662.449951171875
2020-12-02,3669.010009765625
2020-12-03,3666.719970703125
2020-12-04,3699.1201171875
2020-12-05,3696.7333984375
2020-12-06,3694.3466796875
2020-12-07,3691.9599609375
2020-12-08,3702.25
2020-12-09,3672.820068359375
2020-12-10,3668.10009765625
2020-12-11,3663.4599609375
2020-12-12,3658.1366373697915
2020-12-13,3652.8133138020835
2020-12-14,3647.489990234375
2020-12-15,3694.6201171875
2020-12-16,3701.169921875
2020-12-17,3722.47998046875
2020-12-18,3709.409912109375
2020-12-19,3704.5799153645835
2020-12-20,3699.7499186197915
2020-12-21,3694.919921875
2020-12-22,3687.260009765625
2020-12-23,3690.010009765625
2020-12-24,3703.06005859375
2020-12-25,3711.1350708007812
2020-12-26,3719.2100830078125
2020-12-27,3727.2850952148438
2020-12-28,3735.360107421875
2020-12-29,3727.0400390625
2020-12-30,3732.0400390625
2020-12-31,3756.070068359375
2021-01-01,3742.2150268554688
2021-01-02,3728.3599853515625
2021-01-03,3714.5049438476562
2021-01-04,3700.64990234375
2021-01-05,3726.860107421875
2021-01-06,3748.139892578125
2021-01-07,3803.7900390625
2021-01-08,3824.679931640625
2021-01-09,3816.3233235677085
2021-01-10,3807.9667154947915
2021-01-11,3799.610107421875
2021-01-12,3801.18994140625
2021-01-13,3809.840087890625
2021-01-14,3795.5400390625
2021-01-15,3768.25
2021-01-16,3775.9149780273438
2021-01-17,3783.5799560546875
2021-01-18,3791.2449340820312
2021-01-19,3798.909912109375
2021-01-20,3851.85009765625
2021-01-21,3853.070068359375
2021-01-22,3841.469970703125
